ID,BUS_ID,CAPACITY,CATEGORY,LONGITUDE,LATITUDE,MB_SYMBOL,NAME_ENG,NAME_NAT,SYMBOL,TSO,VISIBLE
1605,5363,395,,4.39453100000001,51.351201,fossil_coal_gas,Zandvliet, ,Fossil gas,,1
1606,5986,325,,3.14209,51.440313,wind,Thornton bank, ,Wind farm,,1
1607,5986,1092,,3.043213,51.495065,wind,Bligh bank, ,Wind farm,,1
1608,5850,-1,,15.919189,64.708494,wind,Storbäck, ,Wind farm,,1
1609,3794,-1,,16.875,63.164276,hydro_ror,Forsse, ,Hydro run of river & pondage,,1
1610,5123,88,,17.479248,47.047669,fossil_brown_lignite,Ajka, ,Brown coal/Lignite,,1
1611,5152,116,,20.797119,48.400032,fossil_brown_lignite,Borsod, ,Brown coal/Lignite,,1
1612,5119,403,,19.017334,47.309034,fossil_coal_gas,Csepel, ,Fossil gas,,1
1613,5141,93,,21.730957,47.576526,fossil_coal_gas,Debrecen, ,Fossil gas,,1
1614,5133,66,,18.874512,46.972756,fossil_coal_gas,Dunaújváros, ,Fossil gas,,1
1615,5119,190,,18.786621,47.428087,fossil_coal_gas,Kelenföld, ,Fossil gas,,1
1616,5130,106,,18.995361,47.41322,fossil_coal_gas,Kispest, ,Fossil gas,,1
1617,5130,106,,19.072266,47.472663,fossil_coal_gas,Újpest, ,Fossil gas,,1
1618,5129,119,,18.006592,47.040182,fossil_oil,Litér, ,Fossil oil,,1
1619,5120,169,,19.753418,47.798397,fossil_oil,Lőrinci, ,Fossil oil,,1
1620,5145,110,,18.347168,46.126556,fossil_coal_gas,Pécs, ,Fossil gas,,1
1621,5150,119,,21.192627,47.953145,fossil_oil,Sajószöged, ,Fossil oil,,1
1622,5121,177,,21.357422,48.011975,fossil_brown_lignite,Tiszapalkonya, ,Brown coal/Lignite,,1
1623,4950,563,,3.28491200000001,50.268277,fossil_coal_gas_cons,Bouchain, ,"Fossil gas, under construction",,563
1624,5042,250,,0.483397999999997,49.4467,fossil_coal_gas,Amfard, ,Fossil gas,,1
1625,4875,374,,2.834473,48.385442,fossil_oil,Montereau, ,Fossil oil,,1
1626,5106,175,,7.56958000000001,47.879513,hydro_pure_ps,Fessenheim, ,Hydro pure pump storage,,1
1627,5007,155,,7.56958000000001,48.129434,hydro_ror,Marckolsheim, ,Hydro run of river & pondage,,1
1628,5013,141,,7.734375,48.356249,hydro_ror,Gertsheim, ,Hydro run of river & pondage,,1
1629,5865,78,,5.31738300000001,48.312428,wind,Epizon, ,Wind farm,,1
1630,5064,406,,2.790527,44.684277,hydro_ror,Brommat, ,Hydro run of river & pondage,,1
1631,4591,-1,,2.032471,44.949249,hydro_ror,Laval de Cere II, ,Hydro run of river & pondage,,1
1632,4595,107,,2.30712900000001,44.933696,hydro_ror,St-Etienne-Cantales, ,Hydro run of river & pondage,,1
1633,4616,120,,2.48291,45.39845,hydro_ror,St-Pierre-Mareges, ,Hydro run of river & pondage,,1
1634,4616,146,,2.48291,45.336702,hydro_ror,Mareges, ,Hydro run of river & pondage,,1
1635,4596,95,,2.85644499999999,43.53262,hydro_ror,Montahut, ,Hydro run of river & pondage,,1
1636,4473,104,,1.505127,42.771211,hydro_ror,Aston, ,Hydro run of river & pondage,,1
1637,4569,89,,1.988525,42.803462,hydro_ror,Orlu, ,Hydro run of river & pondage,,1
1638,4567,93,,1.86767600000001,42.609706,hydro_ror,L' Hospitalet, ,Hydro run of river & pondage,,1
1639,3158,60,,5.614014,58.745407,wind,Høg-Jæren, ,Wind farm,,1
1640,4580,490,,4.80102499999999,43.381098,fossil_coal_gas,La Gracieuse, ,Fossil gas,,1
1641,4657,159,,5.130615,43.484812,hydro_ror,St. Chamas, ,Hydro run of river & pondage,,1
1642,4565,96,,5.16357399999999,43.596306,hydro_ror,Salon, ,Hydro run of river & pondage,,1
1643,4656,93,,5.262451,43.802819,hydro_ror,Mallemort, ,Hydro run of river & pondage,,1
1644,4649,156,,4.910889,44.0718,hydro_ror,Caderousse, ,Hydro run of river & pondage,,1
1645,4649,162,,4.80102499999999,43.992815,hydro_ror,Avignon, ,Hydro run of river & pondage,,1
1646,4731,139,,5.91064499999999,44.425934,hydro_ror,Curban, ,Hydro run of river & pondage,,1
1647,4645,109,,3.977051,44.441624,hydro_ror,Pied-de-Borne, ,Hydro run of river & pondage,,1
1648,4647,132,,4.108887,44.613934,hydro_ror,Montpezat, ,Hydro run of river & pondage,,1
1649,4638,116,,4.79003900000001,45.02695,hydro_ror,Gervans, ,Hydro run of river & pondage,,1
1650,4684,161,,4.80102499999999,45.243953,hydro_ror,Sablons, ,Hydro run of river & pondage,,1
1651,4751,173,,5.54809599999999,45.058001,fossil_oil,Pont de Claix, ,Fossil oil,,1
1652,4756,101,,5.81176799999999,44.754535,hydro_ror,St-Pierre-Cognet, ,Hydro run of river & pondage,,1
1653,4755,116,,5.88867200000001,44.964798,hydro_ror,St. Guillerme, ,Hydro run of river & pondage,,1
1654,4692,81,,4.70214800000001,45.652448,hydro_ror,Pierre Benite, ,Hydro run of river & pondage,,1
1655,4772,480,,6.82251000000001,45.18978,hydro_ror,Villarodin, ,Hydro run of river & pondage,,1
1656,4781,96,,6.97631799999999,45.552525,hydro_ror,Les Brevieres, ,Hydro run of river & pondage,,1
1657,4768,116,,6.43798799999999,45.298075,hydro_ror,Hermillon, ,Hydro run of river & pondage,,1
1658,4775,124,,6.229248,45.514046,hydro_ror,Randens, ,Hydro run of river & pondage,,1
1659,4763,91,,5.789795,45.637087,hydro_ror,Brens, ,Hydro run of river & pondage,,1
1660,4782,104,,6.624756,45.9053,hydro_ror,Passy, ,Hydro run of river & pondage,,1
1661,4767,92,,5.80078100000001,45.9053,hydro_ror,Chautagne, ,Hydro run of river & pondage,,1
1662,5069,405,,5.89965800000001,46.050361,hydro_ror,Genissiat, ,Hydro run of river & pondage,,1
1663,5017,98,,7.910156,48.734455,hydro_ror,Gambsheim, ,Hydro run of river & pondage,,1
1664,4718,141,,5.50415000000001,43.659924,hydro_ror,St. Esteve, ,Hydro run of river & pondage,,1
1665,3106,140,,9.019775,62.608508,hydro_pure_ps,Driva, ,Hydro pure pump storage,,1
1666,3095,58,,10.426025,64.134577,wind,Bessakerfjellet, ,Wind farm,,1
1667,3101,55,,8.92089799999999,63.548552,wind,Hitra, ,Wind farm,,1
1668,3217,150,,8.05297900000001,63.396442,wind,Smøla, ,Wind farm,,1
1669,3101,82,,10.096436,63.184108,hydro_pure_ps,Brattsberg, ,Hydro pure pump storage,,1
1670,5866,-1,,7.78930700000001,62.527527,hydro_pure_ps,Grytten, ,Hydro pure pump storage,,1
1671,3104,-1,,7.470703,62.24235,hydro_pure_ps,Tafjord, ,Hydro pure pump storage,,1
1672,3111,75,,7.998047,61.799093,hydro_pure_ps,Framruste, ,Hydro pure pump storage,,1
1673,3111,374,,7.910156,61.412494,hydro_pure_ps,Tyin, ,Hydro pure pump storage,,1
1674,3134,55,,8.668213,61.122019,hydro_pure_ps,Lomen, ,Hydro pure pump storage,,1
1675,3135,93,,9.00878899999999,61.047651,hydro_pure_ps,Åbjøra, ,Hydro pure pump storage,,1
1676,3135,64,,9.151611,60.941106,hydro_pure_ps,Bagn, ,Hydro pure pump storage,,1
1677,3195,150,,9.92065400000001,61.106098,hydro_pure_ps,Torpa, ,Hydro pure pump storage,,1
1678,3195,112,,10.415039,61.317725,hydro_pure_ps,Hunderfossen, ,Hydro pure pump storage,,1
1679,3141,86,,9.92065400000001,60.277962,hydro_pure_ps,Kaggefoss, ,Hydro pure pump storage,,1
1680,3220,100,,11.184082,59.96051,hydro_pure_ps,Rånåfossen, ,Hydro pure pump storage,,1
1681,3207,-1,,11.118164,59.634435,hydro_pure_ps,Kykkelsrud, ,Hydro pure pump storage,,1
1682,3210,-1,,11.260986,59.551025,hydro_pure_ps,Vamma, ,Hydro pure pump storage,,1
1683,3184,-1,,8.800049,59.623325,hydro_pure_ps,Hjartdøla, ,Hydro pure pump storage,,1
1684,3175,110,,8.16284199999999,58.390197,hydro_pure_ps,Steinfoss, ,Hydro pure pump storage,,1
1685,4441,42,,14.864502,44.988113,wind,Vrataruša, ,Wind farm,,1
1686,4436,42,,15.238037,45.328979,hydro_ror,Lešċe, ,Hydro run of river & pondage,,1
1687,3346,430,,18.116455,52.402419,fossil_brown_lignite,Pątnów II, ,Brown coal/Lignite,,1
1688,3304,332,,19.577637,52.656394,fossil_oil,Płock CHP, ,Fossil oil,,1
1689,3999,868,,26.246338,44.871443,fossil_coal_gas,Petrom Brazi CHP, ,Fossil gas,,1
1690,5459,53,,22.576904,44.45731,hydro_ror,Gogosu, ,Hydro run of river & pondage,,1
1691,4040,-1,,24.89502,45.890008,hydro_ror,Olt S, ,Hydro run of river & pondage,,1
1692,4009,-1,,24.98291,45.890008,hydro_ror,Olt S, ,Hydro run of river & pondage,,1
1693,4013,-1,,26.608887,46.694667,hydro_ror,Bistrita Ds., ,Hydro run of river & pondage,,1
1694,4022,33,,29.11377,45.127805,wind,Tulcea Vest, ,Wind farm,,1
1695,5896,156,,6.448975,53.494582,wind,Westereems, ,Wind farm,,1
1696,5384,72,,7.05322299999999,53.298056,wind,Delfzijl, ,Wind farm,,1
1697,5376,247,,4.998779,52.516221,fossil_coal_gas_cons,ECW, ,"Fossil gas, under construction",,1
1698,6637,-1,,4.064941,51.937492,power_plus_sub,Maasvlakte, ,Substations + Power Plants,,1
1699,5393,-1,,6.679688,53.383328,power_plus_sub,Eemshaven, ,Substations + Power Plants,,1
1700,5365,1309,,6.08642599999999,51.25504,fossil_coal_gas,ClausC, ,Fossil gas,,1
1701,5375,243,,5.19653299999999,52.254709,fossil_coal_gas,Diemen33, ,Fossil gas,,1
1702,5375,430,,5.251465,52.295042,fossil_coal_gas,Diemen34, ,Fossil gas,,1
1703,5375,430,,4.96582000000001,52.133488,fossil_coal_gas,Hemweg9, ,Fossil gas,,1
1704,5373,144,,4.63622999999999,52.409121,fossil_coal_gas,Ijmond, ,Fossil gas,,1
1705,5362,484,,3.85620100000001,51.508742,nuclear,Borssele30, ,Nuclear,,1
1706,5362,404,,3.77929700000001,51.495065,fossil_brown_lignite,Borssele12, ,Brown coal/Lignite,,1
1707,5872,-1,,38.430176,56.43213,hydro_ror,Zagorskaya PSPP,,Hydro run of river & pondage,,1
1708,5873,-1,,40.166016,57.148161,other_nl,Ivanovskiye CCPP,Ивановские ПГУ,Other or not listed,,1
1709,5875,-1,,39.759521,43.564472,fossil_oil,Adlerskaya TPP,Адлерская ТЭС,Fossil oil,,1
1710,3309,336,,21.126709,52.207607,fossil_coal_hard,Żerań CHP, ,Hard coal,,1
1781,5977,357,,3.625488,50.889174,fossil_coal_gas,Ham, ,Fossil gas,,1
1711,3307,539,,21.148682,52.086257,fossil_coal_hard,Siekierki CHP, ,Hard coal,,1
1712,3261,90,,15.864258,54.09806,wind,Karścino Pobłocie, ,Wind farm,,1
1713,3261,50,,15.974121,54.23313,wind,Tymień, ,Wind farm,,1
1714,3265,51,,15.336914,54.104502,wind,Karcino, ,Wind farm,,1
1715,3341,50,,16.688232,54.348553,wind,Tychowo (1), ,Wind farm,,1
1716,3297,156,,19.160156,52.722986,hydro_ror,Włocławek, ,Hydro run of river & pondage,,1
1717,2989,90,,14.886475,51.944265,hydro_mixed,Dychów, ,Hydro mixed pump storage,,1
1718,3279,109,,20.039062,50.007739,biomass,Kraków Łęg CHP, ,Biomass,,1
1719,3687,92,,20.093994,49.468124,hydro_mixed,Niedzica, ,Hydro mixed pump storage,,1
1720,3282,56,,20.786133,49.653405,hydro_pure_storage,Rożnów, ,Hydro pure storage,,1
1721,3313,198,,22.5,49.217597,hydro_mixed,Solina, ,Hydro mixed pump storage,,1
1722,2841,870,,8.448486,49.37522,fossil_coal_hard,GKM, ,Hard coal,EnBW,1
1723,2803,721,,9.42627000000001,49.21042,fossil_coal_hard,Heilbronn 7, ,Hard coal,EnBW,1
1724,2673,501,,8.17382799999999,49.023461,fossil_coal_hard,Karlsruhe RDK 7, ,Hard coal,EnBW,1
1725,2673,365,,8.11889599999999,49.037868,fossil_coal_gas,Karlsruhe RDK 4, ,Fossil gas,EnBW,1
1726,2795,251,,9.107666,48.908059,fossil_oil,Marbach DT 3, ,Fossil oil,EnBW,1
1727,2652,360,,7.98706099999999,47.650588,hydro_pure_ps,Säckingen, ,Hydro pure pump storage,EnBW,1
1728,2656,90,,8.28369100000001,47.694974,hydro_mixed,Waldshut, ,Hydro mixed pump storage,Amprion/EnBW,1
1729,3003,425,,9.18456999999999,48.69096,fossil_coal_hard,Altbach, ,Hard coal,EnBW,1
1730,5936,130,,6.932373,52.736292,fossil_coal_gas,NAM Schoonebeek, ,Fossil gas,,1
1731,5883,-1,,21.928711,57.456771,wind,Winergy VP,Winergy VP,Wind farm,,1
1732,3228,552,,18.358154,52.025459,fossil_brown_lignite,Adamów, ,Brown coal/Lignite,,1
1733,5861,408,,6.811523,49.28214,fossil_brown_lignite,Ensdorf, ,Brown coal/Lignite,Amprion,1
1734,3008,171,,6.624756,50.826758,fossil_brown_lignite,Goldenberg, ,Brown coal/Lignite,Amprion,1
1735,2802,1441,,9.39331099999999,49.174522,fossil_coal_hard,Heilbronn, ,Hard coal,Amprion,1
1736,4720,88,,5.72387699999999,43.850374,hydro_ror,St. Tulle, ,Hydro run of river & pondage,,1
1737,3340,238,,17.061768,51.020666,fossil_coal_hard,Wrocław CHP, ,Hard coal,,1
1738,3266,206,,18.599854,54.367759,fossil_coal_hard,Gdańsk 2 CHP, ,Hard coal,,1
1739,3252,246,,16.864014,52.368892,fossil_coal_hard,Poznań-Karolin CHP, ,Hard coal,,1
1740,3336,208,,18.907471,50.366489,fossil_coal_hard,Chorzów 2 CHP, ,Hard coal,,1
1741,3319,226,,22.675781,51.234407,fossil_coal_gas,Lublin-Wrotków CHP, ,Fossil gas,,1
1742,2550,250,,24.367676,59.097025,fossil_mixed,Kiisa, ,Mixed fuels,,1
1743,2550,50,,23.587646,59.136499,wind,Aulepa, ,Wind farm,,1
1744,2884,256,,9.14062499999999,53.93022,fossil_oil,Brunsbüttel, ,Fossil oil,50Hertz Transmission GmbH,1
1745,5888,-1,,8.041992,54.361358,wind_cons,HelWin beta, ,"Wind farm, under construction",,1
1746,5891,400,,6.96533199999999,53.936688,wind,Alpha Ventus, ,Wind farm,Amprion,1
1747,5893,400,,6.74560499999999,54.393352,wind_cons,BorWin beta, ,"Wind farm, under construction",Amprion,1
1748,5892,1310,,9.327393,49.102645,nuclear,GKN 2, ,Nuclear,,1
1749,5896,-1,,6.48193399999999,53.690201,wind_cons,Riffgat, ,"Wind farm, under construction",,1
1750,5897,400,,7.58056600000001,55.801281,wind_cons,Horns Rev 3, ,"Wind farm, under construction",,1
1751,5899,600,,13.007812,54.990222,wind_cons,Kriegers Flak, ,"Wind farm, under construction",,1
1752,5437,100,,20.544434,45.421588,fossil_coal_gas,Zrenjanin, ,Fossil gas,,1
1753,5428,208,,19.80835,45.313529,fossil_coal_gas,Novi Sad, ,Fossil gas,,1
1754,5452,96,,19.35791,44.323848,hydro_ror,Zvornik, ,Hydro run of river & pondage,,1
1755,5402,978,,19.80835,44.0718,hydro_pure_ps,Bajina Basta, ,Hydro pure pump storage,,1
1756,5439,1080,,22.37915,44.676466,hydro_ror,Djerdap 1, ,Hydro run of river & pondage,,1
1757,5460,270,,22.445068,44.237328,hydro_ror,Djerdap 2, ,Hydro run of river & pondage,,1
1758,5413,618,,21.247559,42.561173,fossil_brown_lignite,Kosovo B, ,Brown coal/Lignite,,1
1759,5410,617,,21.09375,42.374778,fossil_brown_lignite,Kosovo A, ,Brown coal/Lignite,,1
1760,5920,400,,7.10815399999999,54.501948,wind_cons,BorWin gamma, ,"Wind farm, under construction",Amprion,1
1761,5905,-1,,6.73461900000001,53.813626,wind_cons,DolWin gamma, ,"Wind farm, under construction",,1
1762,3022,-1,,11.898193,53.540307,wind,Windpark Wessin, ,Wind farm,50Hertz Transmission GmbH,1
1763,5402,978,,19.764404,43.953282,hydro_ror,Bajina Basta, ,Hydro run of river & pondage,,1
1764,2807,1288,,10.360107,48.516604,nuclear,Gundremmingen C, ,Nuclear,Amprion,1
1765,2833,1410,,12.282715,48.719961,nuclear,Isar II, ,Nuclear,,1
1766,2670,1402,,8.360596,49.246293,nuclear,Philippsburg II, ,Nuclear,,1
1767,2628,1360,,9.31640599999999,51.937492,nuclear,Grohnde, ,Nuclear,Amprion,1
1768,5857,-1,,3.449707,46.415139,fossil_coal_gas,Les Morandes, ,Fossil gas,,1
1769,5727,1987,,0.527343999999999,53.265213,wind,Lincs, ,Wind farm,,1
1770,5631,900,,-0.571288999999998,53.409532,fossil_brown_lignite,West Burton, ,Brown coal/Lignite,,1
1771,5636,1987,,1.362305,51.645294,wind,London Array, ,Wind farm,,1
1772,5353,2362,,11.568604,44.949249,solar_thermal,Canaro, ,Solar,,1
1773,3261,50,,15.732422,54.156001,wind,Bardy-Dygowo, ,Wind farm,,1
1774,3331,239,,16.413574,54.386955,wind,Darłowo, ,Wind farm,,1
1775,6010,39.099998,2,21.566162,55.553495,wind,Čiūtelių VE,Čiūtelių VE,Wind farm,,-1
1776,3987,50,,28.125,44.512176,wind,Cernavoda, ,Wind farm,,1
1777,5916,50,,28.817139,44.645208,wind,Tariverde, ,Wind farm,,1
1778,5916,50,,28.300781,44.918139,wind,Rahman, ,Wind farm,,1
1779,5919,-1,,8.21777299999999,53.833081,wind_cons,Nordergründe, ,"Wind farm, under construction",,1
1780,4380,-1,,5.08667,50.999929,fossil_coal_gas,Tessenderlo, ,Fossil gas,,1
1782,4382,420,,4.504395,50.324423,fossil_coal_gas,Marcinelle, ,Fossil gas,,1
1783,5923,-1,,27.147217,53.969012,other_nl,Severnaja TEC 4,,Other or not listed,,1
1784,3901,-1,,27.630615,53.891391,other_nl,Koljadichi,,Other or not listed,,1
1785,5631,-1,,-0.538330000000004,53.363665,fossil_coal_gas,West Burton, ,Fossil gas,,1
1786,5929,-1,,31.311035,58.482209,other_nl,Novgorodskaya CHPP,Новгородская,Other or not listed,,1
1787,4175,-1,,26.422119,50.34546,nuclear,Khmelnytska NPP,Хмельницька АЕС,Nuclear,,1
1788,6643,-1,,24.125977,50.422519,other_nl,Dobrotvirska TPP,Добротвiрська ТЕС,Other or not listed,,1
1789,6059,747,,17.797852,47.798397,hydro_ror,Gabčíkovo, ,Hydro run of river & pondage,,1
1790,6639,250,,13.765869,66.142743,hydro_pure_ps,Røssåga, ,Hydro pure pump storage,,1
1791,6693,-1,,15.809326,65.485626,hydro_ror,Ajaure, ,Hydro run of river & pondage,,1
1792,6647,175,,11.722412,63.035039,hydro_pure_ps,Nea, ,Hydro pure pump storage,,1
1793,6654,124,,25.070801,66.138299,hydro_ror,Ossauskoski, ,Hydro run of river & pondage,,1
1794,6626,-1,,20.43457,66.504502,hydro_ror,Letsi, ,Hydro run of river & pondage,,1
1795,6688,173,,25.411377,66.284537,hydro_ror,Petäjäskoski, ,Hydro run of river & pondage,,1
1796,6664,-1,,28.037109,53.729217,other_nl,Minskaja TEC 5,Мінская ЦЭЦ5,Other or not listed,,1
1797,6672,-1,,29.750977,46.619261,other_nl,CERS Moldova, ,Other or not listed,,1
1798,5940,2000,,23.642578,43.786958,nuclear,Kozloduy,Козлодуй,Nuclear,,1
1799,3889,-1,,26.18042,54.629338,other_nrenew_cons,Belorusskaya AE,,"Fossil fuel, under construction",,1
1800,6655,96,,13.381348,48.297812,hydro_ror,Schärding, ,Hydro run of river & pondage,,1
1801,6658,-1,,33.145752,53.975474,nuclear,Smolenskaya NPP,Смоленская ,Nuclear,,1
1802,6697,-1,,39.385986,48.582058,other_nl,Luganska TPP,Луганська TEC,Other or not listed,,1
1803,6633,-1,,39.155273,51.426614,nuclear,Novovoronezhskaya NPP,Нововоронежская АЭС,Nuclear,,1
1804,6670,-1,,36.287842,49.617828,other_nl,Zmyivska TPP,Зміївська ТЕС,Other or not listed,,1
1805,6680,-1,,35.881348,51.68618,nuclear,Kurskaya NPP,Курская АЭС,Nuclear,,1
1806,6668,-1,,31.530762,48.356249,nuclear,Pivdennoukrainska NPP,Південноукраїнська А,Nuclear,,1
1807,6682,342,,18.874512,43.189158,hydro_pure_ps,Piva, ,Hydro pure pump storage,,1
1808,6656,220,,19.313965,43.309191,other_nl,Pljevlja 2, ,Other or not listed,,1
1809,3240,1711,,15.007324,51.034486,fossil_brown_lignite,Turów, ,Brown coal/Lignite,,1
1810,5946,1000,,8.887939,46.822617,hydro_pure_ps,Limmern, ,Hydro pure pump storage,,1
1811,2548,50,,24.169922,59.30516,wind,Paldiski, ,Wind farm,,1
1812,3348,50,,18.204346,52.173932,biomass,Konin, ,Biomass,,1
1813,3352,190,,21.170654,50.352471,biomass,Połaniec, ,Biomass,,1
1814,3250,51,,17.424316,51.206883,wind,Pągów,,Wind farm,,1
1815,3256,79.5,,17.160645,53.061025,wind,Chwiram, ,Wind farm,,1
1816,5948,926,,13.809814,50.436516,fossil_coal_gas,Počerady, ,Fossil gas,,1
1817,4019,50,,28.619385,44.59829,wind,Stupina, ,Wind farm,,1
1818,5965,-1,,17.050781,65.219894,wind,Blaiken, ,Wind farm,,1
1819,5966,-1,,16.962891,63.995235,wind,Trattberget, ,Wind farm,,1
1820,5967,-1,,21.170654,65.270498,wind,Råbäcken, ,Wind farm,,1
1821,5970,-1,,13.381348,53.67068,wind,Windpark Altentreptow/Nord, ,Wind farm,,1
1822,6001,63,,14.622803,53.370221,biomass,Szczecin CHP, ,Biomass,,1
1823,4327,130,,16.600342,48.319734,fossil_coal_gas,Leopoldau, ,Fossil gas,,1
1824,5720,1987,,0.988770000000011,53.113811,wind,Sheringham Shoal, ,Wind farm,,1
1825,5986,325,,3.16406199999999,51.495065,wind,Bank Zonder Naam, ,Wind farm,,1
1826,5990,-1,,16.292725,62.820038,wind,Mörttjärnberget, ,Wind farm,,1
1827,5991,-1,,13.974609,62.139842,wind,Nordiåsen, ,Wind farm,,1
1828,4452,275,,15.688477,44.197959,wind,Zelengrad, ,Wind farm,,1
1829,4431,275,,16.149902,43.612217,wind,Velika Glava, ,Wind farm,,1
1830,4455,275,,16.842041,43.604262,wind,Voštane, ,Wind farm,,1
1831,3331,82,,16.66626,54.521081,wind,Marszewo, ,Wind farm,,1
1832,3261,54,,15.831299,54.20101,wind,Kukinia, ,Wind farm,,1
1833,3667,70,,21.280518,54.226708,wind,Korsze, ,Wind farm,,1
1834,3268,54,,21.258545,51.117317,wind,Iłża II,Iłża II,Wind farm,,1
1835,5911,191,,5.22949200000001,43.34915,fossil_coal_gas,Martigues-Ponteau, ,Fossil gas,,1
1836,3060,30,2,22.08252,55.279115,wind_cons,Wind farm,,"Wind farm, under construction",,-1
1837,6010,30,2,21.412354,55.416544,wind_cons,Wind farm,,"Wind farm, under construction",,-1
1838,3066,30,2,22.730713,56.316537,wind_cons,Wind farm,,"Wind farm, under construction",,-1
1839,5721,229,,0.670166000000004,53.833081,wind_cons,Humber Gateway, ,"Wind farm, under construction",,1
1840,6014,-1,,40.770264,56.298253,other_nl,Vladimirskaya CHPP-2,,Other or not listed,,1
1841,5714,819,,0.263672,52.802761,fossil_coal_gas,King’s Lynn, ,Fossil gas,,1
1842,5721,229,,0.681152000000009,53.943155,wind_cons,Westermost Rough, ,"Wind farm, under construction",,1
1843,6020,200.100006,,11.964111,47.294134,hydro_ror,Gerlos II, ,Hydro run of river & pondage,,1
1844,4345,832,,15.710449,46.897739,fossil_coal_gas,GDK II Mellach, ,Fossil gas,,1
1845,5700,260,,-1.34033200000001,54.521081,fossil_coal_gas,Wilton, ,Fossil gas,,1
1846,5719,900,,-0.494385000000006,53.585984,fossil_brown_lignite,Keadby, ,Brown coal/Lignite,,1
1847,5673,408,,-0.285644999999988,51.815407,fossil_coal_gas,Rye House, ,Fossil gas,,1
1848,5726,805,,0.703124999999998,51.47454,fossil_coal_gas,Grain, ,Fossil gas,,1
1849,4020,50,,27.993164,44.715514,wind,Gura lalomitei, ,Wind farm,,1
1850,3865,-1,,17.391357,62.65901,hydro_ror,Bergeforsen, ,Hydro run of river & pondage,,1
1851,3809,-1,,14.699707,61.86133,hydro_ror,Krokströmmen, ,Hydro run of river & pondage,,1
1852,5812,-1,,13.579102,61.459771,hydro_ror,Trängslet, ,Hydro run of river & pondage,,1
1853,5811,-1,,12.678223,60.973107,hydro_pure_storage,Höljes,,Hydro pure storage,,1
1854,3823,-1,,17.358398,60.608542,hydro_ror,Älvkarleby, ,Hydro run of river & pondage,,1
1855,3738,-1,,12.513428,58.297944,hydro_ror,Trollhättan, ,Hydro run of river & pondage,,1
1856,3748,-1,,13.348389,57.792089,fossil_coal_gas,Ryaverket, ,Fossil gas,,1
1857,3851,-1,,13.062744,55.689972,fossil_coal_gas,Öresundsverket, ,Fossil gas,,1
1858,3757,-1,,15.655518,58.418977,biomass,Linköping, ,Biomass,,1
1859,3757,-1,,16.33667,58.602611,waste_nr,Händelöverket, ,Waste,,1
1860,3752,-1,,15.3479,59.355596,biomass,Åbyverket, ,Biomass,,1
1861,3858,-1,,18.28125,59.265881,fossil_oil,Värtaverket, ,Fossil oil,,1
1862,5853,-1,,17.786865,59.778522,fossil_peat,Uppsala, ,Fossil peat,,1
1863,3774,-1,,20.731201,64.746017,wind,Högnäs, ,Wind farm,,1
1864,3777,-1,,19.368896,64.220715,hydro_ror,Harrsele, ,Hydro run of river & pondage,,1
1865,5967,-1,,21.148682,64.619169,hydro_ror,Kvistforsen, ,Hydro run of river & pondage,,1
1866,3774,-1,,19.401855,65.19686,hydro_ror,Gallejaur, ,Hydro run of river & pondage,,1
1867,3774,-1,,18.962402,65.444568,hydro_ror,Bastusel, ,Hydro run of river & pondage,,1
1868,3771,-1,,19.390869,66.683436,hydro_ror,Akkats, ,Hydro run of river & pondage,,1
1869,6626,-1,,20.797119,66.280118,hydro_ror,Porsi, ,Hydro run of river & pondage,,1
1870,3775,-1,,21.060791,66.013552,hydro_ror,Laxede, ,Hydro run of river & pondage,,1
1871,2781,870,,8.404541,49.346599,fossil_coal_hard,GKM, ,Hard coal,EnBW,1
1872,2781,870,,8.448486,49.339441,fossil_coal_hard,GKM, ,Hard coal,EnBW,1
1873,5997,1441,,9.107666,49.016257,fossil_coal_hard,Walheim, ,Hard coal,Amprion,1
1874,5997,1441,,9.05273399999999,49.030665,fossil_oil,Walheim, ,Fossil oil,Amprion,1
1875,6046,288,,14.018555,54.642055,wind_cons,Wikinger,,"Wind farm, under construction",50Hertz Transmission GmbH,1
1876,6047,288,,14.161377,54.572062,wind_cons,Arkona-Becken Südost,,"Wind farm, under construction",50Hertz Transmission GmbH,1
1877,5988,87,,25.180664,65.58572,wind,unknown, ,Wind farm,,1
1878,5988,87,,25.367432,65.458261,wind,unknown, ,Wind farm,,1
1879,2575,87,,24.367676,64.434892,wind,Jylkkä, ,Wind farm,,1
1880,2560,-1,,22.08252,63.025074,wind,Tuovila, ,Wind farm,,1
1881,6048,-1,,37.056885,59.321981,other_nl,Cherepovetskaya TPP,,Other or not listed,,1
1882,6051,-1,,38.95752,55.869147,other_nl,TPP-3,,Other or not listed,,1
1883,6053,-1,,33.255615,54.946076,fossil_oil,Dorogobuzhskaya CHPP,,Fossil oil,,1
1884,6037,630,,17.940674,44.676466,fossil_brown_lignite,Stanari,,Brown coal/Lignite,,1
1885,4433,275,,16.358643,43.651975,wind,Ogorje, ,Wind farm,,1
1886,3122,250,,5.218506,60.370429,hydro_mixed,Nygard, ,Hydro mixed pump storage,,1
1887,3229,50,,14.842529,53.061025,wind,Banie, ,Wind farm,,1
1888,5947,82.5,,21.610107,52.321911,wind,Korytnica, ,Wind farm,,1
1889,3246,63,,16.831055,51.740636,wind,Krobia, ,Wind farm,,1
