ID,STATION_ID,CATEGORY,LONGITUDE,LATITUDE,MB_SYMBOL,NAME_ENG,NAME_NAT,SYMBOL,TSO,VISIBLE,VOLTAGE
6610,7461,,15.754395,67.289015,substation,Salten, ,Substation,,1,380
6611,7462,,29.553223,69.442128,hydro_pure_storage,Skogfoss, ,Hydro pure storage,,1,132
6612,7463,,18.863525,69.037142,substation,unknown, ,Substation,,1,380
6613,7465,,33.013916,68.958391,substation,Vykhodnoy,Выходной,Substation,,1,300
6614,7466,,35.584717,68.91891,hydro_ror,Serebryanskaya HPP 15,Серебрянская ГЭС 15,Hydro run of river & pondage,,1,300
6615,7467,,33.244629,68.13476,substation,Olenegorsk,Оленегорск,Substation,,1,300
6616,7468,,32.958984,67.713612,nuclear,Kol'skaya NPP,Кольская АЭС,Nuclear,,1,300
6617,7469,,34.024658,67.453869,substation,Titan,Титан,Substation,,1,300
6618,7471,,32.991943,67.995225,substation,Monchegorsk,Мончегорск,Substation,,1,300
6619,7472,,30.52002,69.391917,substation,Nikel,Никель,Substation,,1,132
6620,7472,,30.52002,69.391917,substation,Nikel,Никель,Substation,,1,300
6621,7474,,18.369141,67.491751,hydro_ror,Vietas, ,Hydro run of river & pondage,,1,380
6622,7475,,18.457031,68.423434,substation,Tornehamn, ,Substation,,1,132
6623,7476,,17.819824,68.39918,substation,Sildvik,Sildvik,Substation,,1,132
6624,7488,,26.103516,67.596662,substation,Kuolajärvi, ,Substation,,1,220
6625,7489,,17.995605,67.609221,substation,Ritsem, ,Substation,,1,380
6626,7490,,20.43457,66.504502,substation,Letsi, ,Substation,,1,380
6627,7491,,26.345215,42.261049,substation,Maritsa Iztok 3,Марица Изток 3,Substation,,1,220
6628,7491,,26.345215,42.261049,substation,Maritsa Iztok 3,Марица Изток 3,Substation,,1,380
6629,7492,,48.438721,52.018698,substation,Balakovskaya NPP,Балаковская АЭС,Substation,,1,220
6630,7492,,48.438721,52.018698,substation,Balakovskaya NPP,Балаковская АЭС,Substation,,1,380
6631,7492,,48.438721,52.018698,substation,Balakovskaya NPP,Балаковская АЭС,Substation,,1,500
6655,7512,,13.381348,48.297812,hydro_ror,Schärding, ,Hydro run of river & pondage,,1,220
6632,7494,,38.122559,37.002553,substation,Birecik, ,Substation,,1,380
6633,7495,,39.155273,51.426614,substation,Novovoronezhskaya NPP,Нововоронежская АЭС,Substation,,1,220
6634,7495,,39.155273,51.426614,substation,Novovoronezhskaya NPP,Нововоронежская АЭС,Substation,,1,500
6635,7496,,35.310059,31.886887,substation_cons,Jedco, ,"Substation, under construction",,1,132
6636,7496,,35.310059,31.886887,substation_cons,Jedco, ,"Substation, under construction",,1,380
6637,7497,,4.064941,51.937492,substation,Maasvlakte, ,Substation,,1,380
6638,7498,,28.718262,61.180329,substation,Imatra, ,Substation,,1,380
6639,7499,,13.765869,66.142743,substation,Røssåga, ,Substation,,1,220
6640,7499,,13.765869,66.142743,substation,Røssåga, ,Substation,,1,300
6641,7499,,13.765869,66.142743,substation,Røssåga, ,Substation,,1,380
6642,7500,,35.321045,32.129105,substation_cons,Deir Dibwan, ,"Substation, under construction",,1,132
6643,7501,,24.125977,50.422519,substation,Dobrotvirska TPP,Добротвiрська ТЕС,Substation,,1,220
6644,7502,,61.842041,54.091617,substation,Troitskaya TPP,Троицкая ГРЭС,Substation,,1,132
6645,7502,,61.842041,54.091617,substation,Troitskaya TPP,Троицкая ГРЭС,Substation,,1,220
6646,7502,,61.842041,54.091617,substation,Troitskaya TPP,Троицкая ГРЭС,Substation,,1,500
6647,7503,,11.722412,63.035039,substation,Nea, ,Substation,,1,380
6648,7504,,44.626465,42.771211,substation,Ezminskaya HPP,Эзминская ГЭС,Substation,,1,132
6649,7505,,35.255127,31.550453,substation_cons,Bethlehem, ,"Substation, under construction",,1,132
6650,7506,,28.059082,59.310768,substation,Balti EJ,Бaлти,Substation,,1,300
6651,7507,,35.233154,31.438037,substation_cons,Hebron, ,"Substation, under construction",,1,132
6652,7508,,41.616211,41.409776,substation,Borçka Sant, ,Substation,,1,380
6653,7509,,1.417236,41.738528,substation,Rubió, ,Substation,,1,220
6654,7511,,25.070801,66.138299,substation,Ossauskoski, ,Substation,,1,220
6720,7561,,1.19751,41.771312,,,,joint,,,220
6721,7562,,-1.38351263967277,38.9158009310015,,,,joint,,,380
6722,7563,,-1.31753213170443,37.9609933123953,,,,joint,,,380
6656,7513,,19.313965,43.309191,substation,Pljevlja 2, ,Substation,,1,220
6657,7513,,19.313965,43.309191,substation,Pljevlja 2, ,Substation,,1,380
6658,7514,,33.145752,53.975474,substation,Smolenskaya NPP,Смоленская ,Substation,,1,300
6659,7514,,33.145752,53.975474,substation,Smolenskaya NPP,Смоленская ,Substation,,1,500
6660,7514,,33.145752,53.975474,substation,Smolenskaya NPP,Смоленская ,Substation,,1,750
6661,7515,,35.002441,31.531726,substation_cons,Turqumia, ,"Substation, under construction",,1,132
6662,7516,,34.277344,31.278551,substation_cons,Rafah, ,"Substation, under construction",,1,132
6663,7516,,34.277344,31.278551,substation_cons,Rafah, ,"Substation, under construction",,1,220
6664,7517,,28.037109,53.729217,substation,Minskaja TEC 5,Мінская ЦЭЦ5,Substation,,1,300
6665,7517,,28.037109,53.729217,substation,Minskaja TEC 5,Мінская ЦЭЦ5,Substation,,1,750
6666,7518,,6.932373,53.324312,substation,Robbenplaat, ,Substation,,1,220
6667,7518,,6.932373,53.324312,substation,Robbenplaat, ,Substation,,1,380
6668,7519,,31.530762,48.356249,substation,Pivdennoukrainska NPP,Південноукраїнська А,Substation,,1,300
6669,7519,,31.530762,48.356249,substation,Pivdennoukrainska NPP,Південноукраїнська А,Substation,,1,750
6670,7520,,36.287842,49.617828,substation,Zmyivska TPP,Зміївська ТЕС,Substation,,1,300
6671,7521,0,5.262451,31.94284,substation,Ouargla, ,Substation, ,1,220
6672,7522,,29.750977,46.619261,substation,CERS Moldova, ,Substation,,1,132
6673,7522,,29.750977,46.619261,substation,CERS Moldova, ,Substation,,1,300
6674,7522,,29.750977,46.619261,substation,CERS Moldova, ,Substation,,1,380
6675,7523,,34.376221,31.44741,substation_cons,Gaza, ,"Substation, under construction",,1,132
6676,7524,,44.824219,48.785152,substation,Volzhskaya HPP,Волжская ГЭС,Substation,,1,220
6677,7524,,44.824219,48.785152,substation,Volzhskaya HPP,Волжская ГЭС,Substation,,1,500
6678,7524,,44.824219,48.785152,substation,Volzhskaya HPP,Волжская ГЭС,Substation,,1,
6679,7525,,29.223633,61.02637,substation,Svetogorskaya HPP-11,Светогорская ГЭС-11,Substation,,1,380
6680,7526,,35.881348,51.68618,substation,Kurskaya NPP,Курская АЭС,Substation,,1,300
6681,7526,,35.881348,51.68618,substation,Kurskaya NPP,Курская АЭС,Substation,,1,750
6682,7527,,18.874512,43.189158,substation,Piva, ,Substation,,1,220
6683,7527,,18.874512,43.189158,substation,Piva, ,Substation,,1,380
6684,7528,,34.49707,31.522361,substation_cons,Jabalia, ,"Substation, under construction",,1,132
6685,7529,0,10.876465,35.585852,substation,Moknine, ,Substation, ,1,132
6686,7529,0,10.876465,35.585852,substation,Moknine, ,Substation, ,1,220
6687,7530,,35.48584,31.821565,substation,Jericho, ,Substation,,1,132
6688,7531,,25.411377,66.284537,substation,Petäjäskoski, ,Substation,,1,220
6689,7531,,25.411377,66.284537,substation,Petäjäskoski, ,Substation,,1,380
6690,7532,,30.366211,69.519147,substation,Borisoglebskaya HPP 8,Борисоглебская ГЭС 8,Substation,,1,132
6691,7533,,35.167236,31.774878,substation,Jerusalem, ,Substation,,1,132
6692,7533,,35.167236,31.774878,substation,Jerusalem, ,Substation,,1,380
6693,7534,,15.809326,65.485626,substation,Ajaure, ,Substation,,1,220
6694,7535,,35.354004,31.681433,substation_cons,Eizariya, ,"Substation, under construction",,1,132
6695,7536,,30.124512,69.683804,substation,Kirkenes, ,Substation,,1,132
6696,7537,,35.255127,32.277845,substation_cons,Nablus, ,"Substation, under construction",,1,132
6697,7538,,39.385986,48.582058,substation,Luganska TPP,Луганська TEC,Substation,,1,220
6698,7539,,27.290039,41.599013,substation,Hamitabat, ,Substation,,1,380
6699,7540,,43.5937499004342,35.2097220987822,,,,joint,,,380
6700,7541,,43.592320137696,34.4428789411899,,,,joint,,,380
6701,7542,,43.5918755960415,33.8873798591266,,,,joint,,,380
6702,7543,,43.589635378686,39.2033628149474,,,,joint,,,380
6703,7544,,43.5918888046873,38.2809571150312,,,,joint,,,380
6704,7545,,43.5930551673767,40.8752665086104,,,,joint,,,380
6705,7546,,29.86084,40.75558,,,,joint,,,380
6706,7547,,41.791992,41.244772,,,,joint,,,380
6707,7548,,1.08855213915913,42.033328230774,,,,joint,,,220
6708,7549,,2.98652030883774,42.0352988885407,,,,joint,,,220
6709,7550,,0.884294474084159,42.035157061718,,,,joint,,,380
6710,7551,,-0.569394705167297,38.3927451406596,,,,joint,,,220
6711,7552,,-1.40715523946648,41.5569777674491,,,,joint,,,220
6712,7553,,-1.4093866776836,38.6398300950334,,,,joint,,,380
6713,7554,,-1.40084131683132,39.5882359743754,,,,joint,,,380
6714,7555,,2.22085370204101,41.6736361070245,,,,joint,,,220
6715,7556,,-1.40625,39.67337,,,,joint,,,380
6716,7557,,-0.406827240124732,41.3140279071767,,,,joint,,,380
6717,7558,,1.48315400000001,41.52503,,,,joint,,,380
6718,7559,,1.59309259471045,41.8683944588734,,,,joint,,,380
6719,7560,,3.098145,42.032974,,,,joint,,,220
7013,7842,,1.40624997204211,43.1651229946337,,,,joint,,,220
7014,7843,,1.40625,46.437857,,,,joint,,,220
7015,7844,,1.40867363234957,46.2085970959993,,,,joint,,,380
7016,7845,,1.40744507166958,43.7171101022577,,,,joint,,,380
7017,7846,,1.40749511146604,49.6195421718321,,,,joint,,,380
7018,7847,,-8.63783906982818,42.3743005663906,,,,joint,,,220
7019,7849,,-2.41699199999999,42.90816,,,,joint,,,220
7020,7850,,-2.72460899999999,42.771211,,,,joint,,,220
7021,7851,,-2.53893224256282,47.7078723647013,,,,joint,,,220
7022,7852,,-6.27652403845422,39.9064654065037,,,,joint,,,380
7023,7853,,1.40639791991214,51.5220711508045,,,,joint,,,
7024,7854,,-5.251465,42.228517,,,,joint,,,380
7025,7855,,-3.58131570521353,43.2551915730808,,,,joint,,,380
7026,7856,,-3.75101833490614,39.9082400990599,,,,joint,,,220
7027,7857,,-3.92211887096586,39.9097362969301,,,,joint,,,220
7028,7858,,-4.10434071948466,39.9094453769006,,,,joint,,,220
7029,7859,,-4.60417590608936,39.9086452550878,,,,joint,,,220
7030,7860,,-4.61199600709995,39.9124624580626,,,,joint,,,220
7031,7861,,-3.2161383138068,39.9063285184113,,,,joint,,,220
7032,7863,,-3.80827822943601,39.9084283361871,,,,joint,,,220
7033,7864,,-8.393555,42.220382,,,,joint,,,220
7034,7865,,-1.56005873286766,47.2046419092573,,,,joint,,,220
7035,7866,,58.6049390760677,65.9461935613578,,,,joint,,,220
7036,7867,,23.5665484573679,65.9454502407842,,,,joint,,,380
7037,7868,,27.235107,69.816891,,,,joint,,,220
7038,7869,,33.1973919826128,65.945658112538,,,,joint,,,300
7039,7870,,18.9773990786461,65.94525896956,,,,joint,,,380
7040,7871,,21.5081121005203,65.9458434862562,,,,joint,,,380
7041,7872,,-1.40897267410164,39.2383530135402,,,,joint,,,380
7042,7873,,43.5907500234273,50.0955330857143,,,,joint,,,220
7043,7874,,-4.45927541429767,39.9081356066578,,,,joint,,,220
7044,7875,,-2.92062473808557,39.9078897985301,,,,joint,,,220
7045,7876,,43.5954880060105,38.6419198637721,,,,joint,,,380
7046,7877,,26.6616173514981,42.0307836600321,,,,joint,,,380
7047,7878,,36.4092387213603,41.0990421004567,,,,joint,,,380
7048,7879,,29.3463323318791,37.9609866562777,,,,joint,,,380
7049,7880,,26.5638692366716,42.0319789132091,,,,joint,,,380
7050,7881,,28.379210633584,41.2660184375242,,,,joint,,,380
7051,7882,,28.3119205169985,41.2782788058656,,,,joint,,,380
7052,7883,,0.186767484257818,42.032973948924,,,,joint,,,220
7053,7884,,2.34303635328218,42.0323364270986,,,,joint,,,380
7054,7885,,0.158688923118234,41.4018727694905,,,,joint,,,220
7055,7886,,-1.40523823125532,37.8742116626513,,,,joint,,,380
7056,7887,,-1.40496695125277,41.6456514166766,,,,joint,,,220
7057,7888,,2.92520756916181,42.032895742335,,,,joint,,,380
7058,7889,,2.27203826216036,41.9409026861419,,,,joint,,,220
7059,7890,,1.26457653123019,41.2437408523729,,,,joint,,,380
7060,7891,,-1.25313729818481,39.5450025597902,,,,joint,,,380
7061,7892,,-1.40370270266477,38.9051963646581,,,,joint,,,380
7062,7893,,-1.26342799999999,38.539573,,,,joint,,,380
7063,7894,,-0.834960999999997,38.281313,,,,joint,,,380
7064,7895,,0.867919999999991,41.203456,,,,joint,,,380
7065,7896,,1.142578,41.211722,,,,joint,,,220
7066,7897,,-0.874705515573716,38.6509456673928,,,,joint,,,380
7067,7898,,-1.26342799999999,38.013476,,,,joint,,,380
7068,7899,,-0.688071099906045,39.5042203571454,,,,joint,,,220
7069,7900,,-0.567478633062546,39.7726443587777,,,,joint,,,380
7070,7901,,21.5112307997939,42.0329742970275,,,,joint,,,220
7071,7902,,21.7283068105098,42.031684311665,,,,joint,,,380
7072,7904,,12.0167365548858,42.0328838374815,,,,joint,,,380
7073,7905,,14.6531441223083,42.0305581198581,,,,joint,,,380
7074,7906,,8.89892600000001,40.271144,,,,joint,,,220
7075,7907,,14.545898,37.020098,,,,joint,,,220
7076,7908,,-1.59301815792295,42.0329741172992,,,,joint,,,220
7077,7909,,12.357861591703,42.0319949957073,,,,joint,,,380
7078,7910,,11.9397320817106,42.0325614353721,,,,joint,,,220
7079,7911,,23.198457628997,42.0325790540989,,,,joint,,,380
7080,7912,,23.0846366855542,40.8960603862093,,,,joint,,,380
7081,7913,,23.1800643696421,38.244799153374,,,,joint,,,380
7082,7914,,26.1145017783258,42.0329745762726,,,,joint,,,220
7083,7915,,22.383760983756,42.0305405045117,,,,joint,,,380
7084,7916,,19.7285449754189,41.565747489022,,,,joint,,,220
7085,7917,,19.8963586042869,42.0327812920597,,,,joint,,,220
7086,7917,,19.8963586042869,42.0327812920597,,,,joint,,,380
7087,7918,,19.7204587288689,42.0329742908885,,,,joint,,,220
7088,7920,,3.05147704166563,42.0306633615432,,,,joint,,,220
7089,7921,,-0.804703225803066,42.0305663417893,,,,joint,,,220
7090,7922,,-0.947273513735263,42.0334020938014,,,,joint,,,220
7091,7923,,0.976415887684048,42.032333828416,,,,joint,,,220
7092,7924,,-0.615234301091814,38.2899370787754,,,,joint,,,220
7093,7925,,28.674316,41.26955,,,,joint,,,380
7094,7926,,0.921285396804002,41.4972699949995,,,,joint,,,220
7095,7927,,-0.336740509195952,38.7025093430141,,,,joint,,,220
7096,7928,,-1.25244100000001,39.67337,,,,joint,,,380
7097,7929,,2.43656681480575,41.9575877591264,,,,joint,,,380
7098,7930,,19.6093731303153,42.0327993275087,,,,joint,,,380
7099,7931,,0.856411830124972,41.5157776701338,,,,joint,,,220
7100,7933,,-0.406274274449925,39.5899422857115,,,,joint,,,220
7101,7934,,-0.418630763397995,39.969498940613,,,,joint,,,220
7102,7935,,35.8598820573339,35.6052306583181,,,,joint,,,220
7103,7936,,12.9440918246521,52.3715745773201,,,,joint,,,380
7104,7937,,9.21720590027913,36.6826725961824,,,,joint,,,132
7105,7938,,32.8707424230193,24.0281631420866,,,,joint,,,132
7106,7938,,32.8707424230193,24.0281631420866,,,,joint,,,220
7107,7939,,-1.31835953664375,34.7506395590757,,,,joint,,,220
7108,7940,,5.93269276985796,36.2169534422837,,,,joint,,,220
7109,7942,,6.18276776582075,35.578291653251,,,,joint,,,220
7110,7943,,6.02753161796436,32.453852036629,,,,joint,,,220
7111,7945,,12.678223,32.731841,,,,joint,,,220
7112,7946,,37.9128697864498,55.341332603343,,,,joint,,,500
7113,7947,,30.719024071806,28.0721073720836,,,,joint,,,220
7114,7948,,37.7365468032118,55.5157079011095,,,,joint,,,500
7115,7949,,37.5732416890663,55.4601708992611,,,,joint,,,500
7116,7950,,4.21874992156609,36.1023759471901,,,,joint,,,220
7117,7951,,23.5901615434206,38.3624041629462,,,,joint,,,380
7118,7952,,-0.935300108202237,35.3203171237202,,,,joint,,,220
7119,7953,,-1.40408885503939,35.1932387869522,,,,joint,,,220
7120,7954,,6.03169910365284,33.2674933264369,,,,joint,,,220
7121,7954,,6.03169910365284,33.2674933264369,,,,joint,,,380
7122,7955,,21.2909769177135,56.7178544700264,,,,joint,,,300
7123,7956,,5.6246397834567,34.9907579573266,,,,joint,,,220
7124,7957,,5.68011213405866,34.9866263839255,,,,joint,,,220
7125,7959,,3.93577682199738,36.6193964203161,,,,joint,,,220
7126,7960,,3.89076314108936,36.6037391224205,,,,joint,,,220
7127,7961,,3.85700614514545,36.3869452700949,,,,joint,,,220
7128,7962,,5.29505841517139,35.8518727482709,,,,joint,,,380
7129,7964,,4.05395482175896,36.2619918802338,,,,joint,,,220
7130,7966,,1.44898143215274,36.0837383178544,,,,joint,,,220
7131,7966,,1.44898143215274,36.0837383178544,,,,joint,,,380
7132,7969,,1.51884904689254,36.120266141802,,,,joint,,,220
7133,7970,,0.967319636175799,35.9501077527063,,,,joint,,,220
7134,7971,,7.21159330815544,35.5397316714272,,,,joint,,,220
7135,7972,,7.19539289541449,35.5056051022343,,,,joint,,,220
7136,7973,,0.911473440506198,35.9344569025304,,,,joint,,,220
7137,7974,,2.72505322029805,36.3449877406671,,,,joint,,,220
7138,7975,,2.60442631779308,36.3554908998007,,,,joint,,,220
7139,7976,,2.64001422654806,36.5087531355271,,,,joint,,,220
7140,7977,,-5.94084016813255,39.6637293200182,,,,joint,,,220
7141,7978,,-5.48578015248226,42.0297632817728,,,,joint,,,220
7142,7979,,-5.86589457783906,41.549039725792,,,,joint,,,220
7143,7980,,-4.80007076102462,42.0314031950106,,,,joint,,,220
7144,7981,,-1.62770682222644,42.0329063785373,,,,joint,,,220
7145,7981,,-1.62770682222644,42.0329063785373,,,,joint,,,380
7146,7982,,1.40721366440706,41.8135458253824,,,,joint,,,220
7147,7983,,-4.75843514661444,42.0317898160531,,,,joint,,,380
7148,7985,,-5.63774718524516,42.0313237146684,,,,joint,,,380
7149,7986,,-4.38171212079043,42.0305994452344,,,,joint,,,380
7150,7987,,-1.7364693978359,42.0312910323292,,,,joint,,,380
7151,7988,,-5.90147027080654,36.5393992343248,,,,joint,,,220
7152,7989,,-5.12120536830391,37.6528376985282,,,,joint,,,220
7153,7990,,-5.59307455718279,42.0320950519082,,,,joint,,,380
7154,7991,,1.40622514560752,41.8617677276831,,,,joint,,,380
7155,7992,,-4.51584876965104,39.5289129292193,,,,joint,,,220
7156,7993,,-3.26238792796501,37.3187092449701,,,,joint,,,380
7157,7994,,-1.45895562606019,37.8213897479213,,,,joint,,,380
7158,7995,,-8.14982698826844,42.0303378869125,,,,joint,,,380
7159,7996,,-5.32809342103959,41.5751581421263,,,,joint,,,220
7160,7998,,-4.0651025095818,40.7809173018885,,,,joint,,,220
7161,8000,,-2.71262084096658,37.1182714507007,,,,joint,,,380
7162,8001,,1.40623576630471,39.6309410671637,,,,joint,,,220
7163,8002,,-3.37280300000001,39.010648,,,,joint,,,220
7164,8003,,-5.31223785586614,36.5980180926464,,,,joint,,,380
7165,8004,,-5.64551153744065,37.537107674487,,,,joint,,,220
7166,8005,,-5.59423268043778,37.4991470157018,,,,joint,,,220
7167,8006,,-5.39520221348532,37.5816234570795,,,,joint,,,220
7168,8007,,-5.67993199999999,37.614231,,,,joint,,,380
7169,8008,,-5.52785286245128,37.4225983038218,,,,joint,,,220
7170,8009,,-1.48315400000001,39.67337,,,,joint,,,380
7171,8010,,-3.48266599999999,39.774769,,,,joint,,,220
7172,8011,,-5.04229286780905,40.7708662143602,,,,joint,,,380
7173,8012,,-5.877686,37.169072,,,,joint,,,220
7174,8013,,-8.67995677985891,41.3039941108867,,,,joint,,,220
7175,8015,,-9.05792659550717,38.854768962004,,,,joint,,,220
7176,8016,,-8.63635793056483,40.4888817553499,,,,joint,,,380
7177,8017,,-8.89892600000001,39.664914,,,,joint,,,380
7178,8018,,-9.23085722328063,38.960428484063,,,,joint,,,380
7179,8019,,-8.448486,41.599013,,,,joint,,,380
7180,8020,,-8.261719,41.153842,,,,joint,,,220
7181,8021,,-8.18486062513249,41.1453312442779,,,,joint,,,220
7182,8022,,-7.79441569100819,40.9410391737328,,,,joint,,,220
7183,8022,,-7.79441569100819,40.9410391737328,,,,joint,,,380
7184,8023,,-8.06396500000001,40.153687,,,,joint,,,220
7185,8025,,-6.141357,37.405074,,,,joint,,,220
7186,8026,,-5.71289100000001,37.177826,,,,joint,,,220
7187,8028,,-8.712158,41.294317,,,,joint,,,220
7188,8030,,-6.78925399525513,38.2454094849448,,,,joint,,,380
7189,8031,,-4.60203689033769,42.0315073635917,,,,joint,,,380
7190,8032,,-4.70985719551324,42.0302687923734,,,,joint,,,220
7191,8033,,-4.76731009692527,41.933377880562,,,,joint,,,220
7192,8034,,-4.73454010253694,41.9419498809873,,,,joint,,,220
7193,8035,,-1.97768897577015,39.0201744379989,,,,joint,,,380
7194,8036,,-1.4611207282041,39.5891190060156,,,,joint,,,380
7195,8037,,-2.99202205024236,40.4116730154357,,,,joint,,,220
7196,8038,,-2.70119494130091,40.4867491468571,,,,joint,,,220
7197,8039,,-3.38378899999999,41.029643,,,,joint,,,220
7198,8040,,-3.48244628494438,41.0616263354658,,,,joint,,,220
7199,8041,,-4.10807942205019,40.770340152953,,,,joint,,,220
7200,8042,,-4.020996,37.814124,,,,joint,,,220
7201,8043,,-5.6480984507939,37.2502526308036,,,,joint,,,220
7202,8044,,-4.53735399999999,36.738884,,,,joint,,,220
7203,8045,,1.40555553970159,41.2712829101741,,,,joint,,,220
7204,8046,,1.40621754165437,41.3184421966087,,,,joint,,,220
7205,8047,,-3.38289804639569,39.6798705224457,,,,joint,,,380
7206,8048,,-3.51562499999999,39.681826,,,,joint,,,220
7207,8049,,-4.78910458434616,39.6660186351441,,,,joint,,,220
7208,8050,,-5.18822396924371,40.0769828132024,,,,joint,,,220
7209,8051,,-3.97922577765337,39.4618119035496,,,,joint,,,220
7210,8052,,-3.3818942945265,39.2668707591912,,,,joint,,,220
7211,8053,,-2.48291,39.588757,,,,joint,,,380
7212,8054,,-2.032471,39.850721,,,,joint,,,380
7213,8056,,-1.54894947889022,39.5979467888546,,,,joint,,,380
7214,8057,,-3.19702133372618,39.8000961709304,,,,joint,,,220
7215,8058,,-3.24941797088297,39.7396864617902,,,,joint,,,220
7216,8059,,-5.94890744728758,37.4243310701048,,,,joint,,,220
7217,8060,,1.40590795884933,38.980746009488,,,,joint,,,132
7218,8061,,-8.45947337002029,41.2695494437721,,,,joint,,,380
7219,8062,,-8.55860860111349,40.9707253499747,,,,joint,,,220
7220,8064,,-6.0549515884372,35.0462854383484,,,,joint,,,132
7221,8064,,-6.0549515884372,35.0462854383484,,,,joint,,,220
7222,8065,,-6.0497551694975,35.0432466294183,,,,joint,,,132
7223,8065,,-6.0497551694975,35.0432466294183,,,,joint,,,220
7224,8066,,-5.99529276505961,34.6644433883205,,,,joint,,,132
7225,8066,,-5.99529276505961,34.6644433883205,,,,joint,,,220
7226,8068,,1.40497492513314,33.8099968416134,,,,joint,,,220
7227,8069,,1.40589034209945,34.9757857444957,,,,joint,,,220
7228,8070,,1.40475867137241,36.1877218995283,,,,joint,,,220
7229,8071,,1.40339442317109,36.1786395725129,,,,joint,,,220
7230,8072,,1.40559076517318,35.9995182779939,,,,joint,,,220
7231,8073,,-8.481445,40.555548,,,,joint,,,220
7232,8074,,43.5951211307614,47.9380324056536,,,,joint,,,220
7233,8075,,43.5938895436575,45.606394894721,,,,joint,,,500
7234,8076,,43.5945192267658,52.1601417313225,,,,joint,,,220
7235,8077,,43.5964542445844,49.9057391890179,,,,joint,,,220
7236,8078,,43.594558054312,55.5108697923925,,,,joint,,,500
7237,8079,,43.5942418193158,49.0495404659784,,,,joint,,,
7238,8080,,43.5917215286717,49.9039973916629,,,,joint,,,220
7239,8080,,43.5917215286717,49.9039973916629,,,,joint,,,500
7240,8081,,43.596887826535,44.343327221572,,,,joint,,,500
7241,8082,,43.59375,48.965794,,,,joint,,,220
7242,8083,,61.2337807786177,59.2944147908616,,,,joint,,,220
7243,8084,,61.2817379089304,59.4003650106979,,,,joint,,,220
7244,8085,,11.8511620104229,55.2512628044324,,,,joint,,,132
7245,8086,,9.28731430610368,48.6033930272306,,,,joint,,,380
7246,8087,,7.15304896124145,53.4041872883277,,,,joint,,,220
7247,8087,,7.15304896124145,53.4041872883277,,,,joint,,,
7248,8088,,8.59758867140358,49.4537805651642,,,,joint,,,220
7249,8088,,8.59758867140358,49.4537805651642,,,,joint,,,380
7250,8089,,9.12001901554839,49.0960311881651,,,,joint,,,220
7251,8089,,9.12001901554839,49.0960311881651,,,,joint,,,380
7252,8090,,11.8647398334315,52.0250101374534,,,,joint,,,380
7253,8091,,7.61311390381664,47.6262097148403,,,,joint,,,380
7254,8092,,8.85401498683085,49.9799196937631,,,,joint,,,380
7255,8093,,13.51293287611,52.7027848953608,,,,joint,,,380
7256,8094,,9.80099905771964,47.6359031995964,,,,joint,,,380
7257,8095,,8.50341800000001,47.960502,,,,joint,,,380
7258,8096,,6.81152323834133,50.9238131802869,,,,joint,,,380
7259,8097,,23.6412650542591,56.8650430678838,,,,joint,,,300
7260,8098,,20.533447,52.268157,,,,joint,,,220
7261,8098,,20.533447,52.268157,,,,joint,,,380
7262,8099,,17.171631,51.069017,,,,joint,,,380
7263,8100,,19.418716499404,50.1499142355646,,,,joint,,,380
7264,8101,,31.8997668879314,67.0666627406162,,,,joint,,,300
7265,8102,,38.1226329175634,44.9334836091898,,,,joint,,,220
7266,8103,,46.405133143982,43.8341288106042,,,,joint,,,300
7267,8104,,46.403337196923,49.7894394856537,,,,joint,,,500
7268,8105,,46.4029244244323,54.4735686174222,,,,joint,,,500
7269,8106,,46.40585270873,53.2053508610854,,,,joint,,,220
7270,8107,,46.4061431019264,50.1387598854539,,,,joint,,,220
7271,8108,,46.4055822200651,51.5227087372731,,,,joint,,,220
7272,8109,,46.4023022311074,47.4706206180936,,,,joint,,,220
7273,8110,,38.1458993953392,44.9375415304991,,,,joint,,,220
7274,8111,,29.011824406784,60.7728482265481,,,,joint,,,300
7275,8112,,46.4061967833976,51.9347032166114,,,,joint,,,500
7276,8113,,21.7507089170851,48.6738058990805,,,,joint,,,380
7277,8114,,14.9641146143316,65.7224075042355,,,,joint,,,220
7278,8115,,16.2497753051134,63.525479515721,,,,joint,,,380
7279,8116,,-1.40621619217026,52.7492256748138,,,,joint,,,380
7280,8117,,-1.40582839928874,53.6350975945828,,,,joint,,,380
7281,8118,,-1.40303480986351,53.3004579039734,,,,joint,,,220
7282,8119,,-1.40617851581248,51.7359581253099,,,,joint,,,380
7283,8120,,-0.843497664217366,53.6247532104745,,,,joint,,,380
7284,8121,,-1.40615404769324,54.6551853195723,,,,joint,,,220
7285,8122,,-1.40331404684681,54.6320371482043,,,,joint,,,380
7286,8123,,0.164794999999993,51.303145,,,,joint,,,380
7287,8124,,24.367676,49.767074,,,,joint,,,300
7288,8125,,33.6831621700337,48.064121010336,,,,joint,,,300
7289,8126,,30.366211,50.408518,,,,joint,,,300
7290,8127,,30.366211,50.366489,,,,joint,,,300
7291,8128,,33.356981455396,46.7449648938499,,,,joint,,,300
7292,8129,,29.5434300099182,46.1567490004834,,,,joint,,,300
7293,8130,,30.81665,46.7248,,,,joint,,,300
7294,8131,,38.8358440472483,48.2063853878274,,,,joint,,,500
7295,8132,,38.6583705609824,48.25171655251,,,,joint,,,500
